health_index,rul_hours,degradation_rate,anomaly_severity,egt_deviation,cht_deviation,oil_pressure_deviation,vibration_deviation,mission_duration,mission_altitude,engine_load,label
89.09,1433.9,0.0243,0.115,5.3,1.6,-3.7,0.263,163.0,12074.0,94.1,1
28.58,432.4,0.016,0.093,37.1,22.3,-12.6,1.955,298.8,6840.0,77.7,2
100.0,1337.9,0.0325,0.0,0.5,4.0,0.2,0.094,257.9,7939.0,87.0,1
37.91,363.4,0.0325,0.017,32.9,16.9,-10.8,1.657,286.8,4807.0,49.6,2
52.59,676.5,0.0147,0.094,14.7,15.6,-6.7,1.679,247.9,3601.0,97.9,2
70.93,1366.3,0.0186,0.286,14.8,6.8,-4.3,0.0,235.6,3366.0,99.6,2
9.1,0.0,0.0021,0.065,41.4,27.9,-15.0,2.538,191.0,1583.0,79.3,3
96.2,1758.7,0.005,0.0,0.2,0.1,-0.6,0.0,207.7,9258.0,66.1,0
62.58,1310.5,0.0031,0.002,21.0,9.0,-7.8,1.045,160.5,4338.0,84.0,2
68.18,894.3,0.0037,0.095,22.4,12.6,-4.2,1.211,268.3,4805.0,72.8,2
47.01,593.5,0.008,0.046,26.0,15.9,-12.0,1.515,78.4,13678.0,54.1,2
42.75,1029.3,0.0098,0.157,33.3,17.1,-12.3,1.896,297.9,10157.0,78.2,2
68.08,1283.3,0.0024,0.021,24.2,9.1,-8.2,0.0,113.0,13072.0,60.3,1
100.0,1992.0,0.0178,0.0,-3.5,-4.5,-2.0,0.0,181.2,14488.0,92.0,1
84.06,1375.2,0.0334,0.213,8.8,1.5,-0.7,0.409,289.3,14433.0,41.1,0
97.17,1340.3,0.0066,0.0,-4.7,1.5,3.1,0.548,106.1,8308.0,58.2,0
55.5,927.0,0.0024,0.01,16.8,15.2,-9.3,1.107,286.7,2446.0,80.9,2
100.0,1997.9,0.0063,0.0,6.8,1.0,0.3,0.424,237.2,2420.0,55.2,0
80.75,1332.2,0.0505,0.023,10.8,6.4,-1.0,0.0,258.7,3748.0,53.1,1
100.0,1971.3,0.0102,0.0,-1.9,-1.9,-4.0,0.0,256.8,3664.0,62.8,0
81.51,1735.8,0.0087,0.16,17.6,4.8,-3.1,1.243,99.2,4741.0,68.7,0
75.8,1892.8,0.0375,0.159,8.6,8.0,-3.4,0.251,292.1,3455.0,95.7,1
89.63,1991.1,0.0109,0.397,3.4,1.5,-5.5,0.328,98.8,10878.0,85.3,1
87.74,1316.1,0.0015,0.005,-1.2,8.1,-4.7,0.0,237.9,8051.0,71.7,1
96.83,1639.0,0.0004,0.0,0.2,1.5,-0.4,0.0,69.7,2193.0,90.6,1
88.93,1139.3,0.0297,0.188,1.4,0.2,-3.4,0.0,170.8,1362.0,87.9,1
100.0,1845.1,0.033,0.0,-4.4,-0.5,-0.2,0.31,281.9,5310.0,64.6,0
70.91,1195.3,0.0432,0.009,14.5,9.7,-5.5,1.258,64.5,6107.0,56.9,1
91.72,1621.7,0.0057,0.0,6.2,3.2,-2.0,0.155,162.7,9855.0,58.8,0
100.0,1792.5,0.0103,0.0,-1.2,-2.0,-2.2,0.0,137.3,6811.0,79.2,1
59.3,1183.6,0.0192,0.034,27.7,12.0,-7.5,2.023,286.0,14224.0,97.2,2
100.0,1558.8,0.008,0.0,7.5,2.2,-0.1,0.754,294.9,1046.0,47.3,0
96.23,1854.8,0.0147,0.0,9.2,-0.2,0.0,0.73,111.3,12115.0,45.3,0
54.81,895.0,0.0257,0.267,23.5,17.3,-10.4,0.953,34.9,10626.0,61.3,1
63.85,1348.0,0.0496,0.128,13.2,12.2,-4.2,1.347,134.2,3616.0,69.5,2
100.0,1855.2,0.0116,0.0,6.0,4.1,0.3,0.114,89.9,7816.0,80.4,1
74.26,1413.1,0.0195,0.051,5.3,9.3,-2.3,1.154,107.5,14877.0,78.7,2
100.0,1973.5,0.0068,0.0,-3.4,-2.0,-0.7,0.0,246.4,9448.0,40.5,0
87.39,1643.7,0.0776,0.024,5.5,3.9,-5.2,0.0,119.7,12609.0,64.4,1
100.0,1775.5,0.0013,0.0,2.5,-0.5,-1.2,0.0,138.0,11023.0,63.4,0
56.81,675.7,0.0122,0.002,17.0,3.6,-9.7,0.848,84.9,12289.0,91.6,2
80.37,1921.4,0.0049,0.287,10.3,7.9,-2.4,0.0,226.4,6384.0,43.2,0
100.0,1923.5,0.0003,0.0,6.2,0.6,-3.3,0.832,178.1,10231.0,70.7,0
100.0,1483.3,0.0274,0.0,0.4,2.1,-0.5,0.262,235.1,12946.0,84.2,1
90.76,1270.2,0.0053,0.0,6.1,4.2,-6.9,0.0,238.4,9414.0,84.0,1
100.0,1747.3,0.0103,0.0,-0.9,-2.9,-2.4,0.505,209.3,2906.0,73.7,1
94.6,1489.3,0.006,0.0,-2.7,0.2,-1.1,0.061,143.7,768.0,83.6,1
61.68,1335.5,0.0038,0.061,21.4,16.2,-7.2,0.755,255.5,8666.0,40.1,1
62.16,1023.9,0.0306,0.001,21.4,5.6,-7.5,1.378,86.3,13727.0,52.7,1
74.01,1603.7,0.0513,0.003,13.2,8.0,-3.1,0.0,37.2,12162.0,94.3,2
100.0,1697.7,0.0035,0.0,1.0,1.1,1.7,0.0,47.2,5843.0,82.9,1
67.52,1192.1,0.0195,0.089,19.5,7.6,-5.4,0.535,248.1,1353.0,45.9,1
100.0,1952.0,0.0183,0.0,-0.2,2.9,-1.5,0.0,128.5,14851.0,86.1,1
23.06,245.9,0.0273,0.019,43.8,24.7,-15.9,1.529,192.2,14592.0,49.2,2
30.61,788.9,0.0242,0.052,43.6,21.5,-13.1,1.788,258.5,11229.0,68.2,2
34.79,496.5,0.016,0.115,22.2,17.7,-14.8,0.946,206.5,3194.0,50.8,2
75.25,1761.6,0.0062,0.16,21.5,7.3,-0.6,0.289,163.2,1168.0,99.9,1
35.38,436.6,0.0282,0.058,37.9,19.6,-11.9,2.294,55.4,14685.0,47.7,2
100.0,1924.4,0.0155,0.0,-0.2,1.4,-0.8,0.0,100.3,14026.0,78.6,1
67.71,1392.7,0.0,0.001,19.0,3.4,-11.9,0.92,30.4,4990.0,90.4,2
100.0,1871.6,0.0042,0.0,2.3,-2.8,1.6,0.293,52.9,13048.0,80.1,1
57.52,1252.9,0.0395,0.035,31.0,8.9,-8.6,0.721,75.6,9448.0,45.4,1
100.0,1667.4,0.0047,0.0,0.0,0.1,-1.6,0.534,139.8,1852.0,81.7,1
100.0,2050.1,0.0062,0.0,4.1,-5.9,-0.1,0.0,280.1,10696.0,98.3,1
71.14,1242.3,0.0225,0.002,16.4,12.4,-7.8,1.082,71.4,912.0,96.9,2
100.0,1659.7,0.0147,0.0,10.0,1.3,2.4,0.0,181.7,4585.0,57.1,0
100.0,2009.6,0.0347,0.0,0.9,3.0,0.5,0.0,153.7,14249.0,69.1,0
100.0,1780.8,0.0013,0.0,1.6,2.0,-1.9,0.0,84.4,3216.0,42.0,0
82.9,1572.6,0.0443,0.143,2.1,4.3,-4.7,0.0,155.7,2201.0,58.9,0
45.82,842.5,0.0079,0.133,32.5,21.0,-13.5,1.491,140.1,4388.0,89.8,2
99.03,2136.4,0.0251,0.0,9.8,1.2,-2.9,0.0,118.7,359.0,62.4,0
100.0,1729.2,0.0463,0.0,2.2,-4.0,-0.2,1.19,282.3,10711.0,87.0,1
52.02,653.5,0.0352,0.025,32.7,12.8,-8.4,1.405,228.6,8584.0,66.0,2
100.0,1608.1,0.0257,0.0,3.3,4.2,-1.2,0.0,164.1,281.0,50.0,0
47.6,1051.5,0.0027,0.108,16.7,10.4,-6.8,0.95,138.2,6805.0,94.7,2
75.26,1448.3,0.0317,0.004,20.3,7.4,-4.5,1.02,119.8,130.0,40.9,0
93.15,1559.3,0.0738,0.0,-3.2,-6.6,-2.0,0.235,279.8,6578.0,48.3,1
100.0,1883.7,0.0012,0.0,2.7,-4.3,2.1,0.849,155.4,7182.0,98.2,1
73.62,840.7,0.0255,0.127,22.2,7.6,-5.6,0.366,60.7,12760.0,57.9,1
87.92,1471.1,0.0039,0.068,9.5,4.2,-3.1,0.266,176.9,13171.0,43.0,0
35.75,677.2,0.0143,0.273,30.7,16.8,-14.4,1.323,222.8,6576.0,97.8,2
98.32,1749.3,0.0027,0.0,-6.6,0.2,-0.2,0.0,173.7,5437.0,41.3,0
48.81,1073.4,0.0109,0.163,37.2,18.7,-8.2,1.405,31.7,13856.0,49.9,2
97.25,1828.4,0.0023,0.0,7.6,0.4,-0.1,0.0,101.4,10635.0,71.9,1
67.56,1128.6,0.0404,0.279,5.4,13.2,-4.7,0.353,293.8,12842.0,87.5,2
92.36,1863.8,0.0459,0.0,6.9,3.4,2.4,0.47,243.5,14745.0,63.9,0
69.35,1365.6,0.0002,0.15,22.5,9.1,-6.3,0.551,104.3,353.0,52.9,1
55.52,632.3,0.0142,0.186,26.4,10.4,-7.2,1.023,231.3,13339.0,78.4,2
100.0,1823.2,0.0186,0.0,3.9,-3.1,-1.0,0.092,45.9,13057.0,53.2,0
74.2,1328.8,0.0098,0.012,16.3,11.2,-6.5,0.38,155.2,1578.0,53.0,1
86.36,1900.0,0.0506,0.061,4.1,7.6,0.1,0.562,188.7,4337.0,88.1,2
43.44,771.8,0.0116,0.093,30.5,11.9,-14.4,1.783,213.6,4942.0,43.4,2
52.61,759.0,0.0498,0.043,29.2,16.5,-7.9,1.586,258.7,11451.0,49.6,1
100.0,1612.3,0.0166,0.0,-9.2,4.2,-1.2,0.0,199.2,7052.0,54.4,0
100.0,1971.8,0.0798,0.0,-8.3,-6.9,-2.1,0.0,62.6,11299.0,94.7,2
51.53,958.0,0.0037,0.188,30.8,13.4,-7.8,0.223,290.4,3967.0,92.7,2
72.85,1740.4,0.0259,0.135,15.6,9.5,-6.1,0.149,196.1,9759.0,89.8,2
94.96,1682.1,0.0037,0.0,1.9,-1.0,-2.8,0.0,129.2,275.0,87.0,1
80.55,1236.9,0.0482,0.24,4.0,10.5,-0.8,0.032,131.7,14703.0,67.6,0
89.74,1784.4,0.0038,0.03,10.4,-0.3,1.8,0.0,240.4,9834.0,61.8,0
74.22,1289.6,0.0565,0.04,15.0,4.5,-3.2,1.005,228.5,10417.0,72.3,2
89.33,1430.5,0.0026,0.252,19.0,-0.5,-7.3,0.0,165.9,2278.0,88.6,1
52.86,738.6,0.0029,0.018,31.3,14.3,-6.6,1.027,295.2,14720.0,98.1,2
98.57,1779.8,0.009,0.0,1.3,2.7,-4.5,0.0,154.5,11893.0,73.0,1
8.97,501.6,0.0013,0.093,54.0,24.9,-21.4,2.045,180.8,13571.0,65.4,3
85.34,1571.7,0.0227,0.495,10.3,5.3,-0.9,0.0,199.4,8053.0,69.7,0
45.27,513.3,0.0324,0.076,30.6,9.6,-13.4,1.933,227.1,7858.0,56.0,2
79.87,1362.5,0.0262,0.172,6.7,12.0,-4.3,0.898,172.7,5635.0,53.1,0
100.0,1874.6,0.0378,0.0,-2.0,3.2,-5.7,0.155,71.3,10085.0,95.7,1
95.07,1465.0,0.01,0.0,4.2,1.0,-0.7,0.477,211.3,4322.0,41.5,0
85.81,1924.8,0.0442,0.089,8.6,6.2,-7.7,0.353,92.4,13666.0,51.0,0
25.75,247.5,0.0098,0.082,42.7,20.4,-13.1,1.327,135.0,10184.0,87.2,2
100.0,2003.2,0.0001,0.0,-0.9,3.9,0.1,0.0,296.7,13920.0,42.9,0
100.0,1653.8,0.0068,0.0,9.1,-4.1,-0.1,0.742,119.8,8585.0,83.9,1
77.14,1467.9,0.0476,0.063,19.2,4.2,-1.7,0.656,40.5,9491.0,54.5,0
100.0,1876.3,0.0378,0.0,-5.1,-0.1,-2.7,0.0,90.1,11401.0,42.3,0
57.87,547.6,0.0019,0.175,20.2,8.9,-3.7,1.468,104.4,13847.0,75.0,2
42.39,969.1,0.019,0.091,32.8,18.3,-11.0,2.489,65.2,2264.0,56.4,2
69.79,1134.0,0.1132,0.032,26.4,13.7,-3.9,0.0,124.2,1289.0,95.1,2
96.61,1677.9,0.0221,0.0,5.6,4.4,-4.3,0.256,49.0,10493.0,84.2,1
81.09,1480.9,0.0299,0.179,6.6,4.2,-3.4,0.0,160.0,4195.0,65.1,0
16.43,467.2,0.0008,0.157,46.1,27.7,-12.5,2.351,144.2,10079.0,45.3,2
55.99,1261.2,0.0003,0.023,24.7,16.1,-4.4,1.112,278.4,14830.0,65.3,2
85.95,1448.7,0.0089,0.427,4.5,0.4,0.0,1.103,90.3,11568.0,53.6,0
70.92,1070.5,0.005,0.02,13.0,9.6,-8.8,1.567,276.1,1170.0,85.1,2
92.07,1431.0,0.0648,0.0,0.7,2.5,1.2,0.415,173.4,12409.0,63.2,1
69.47,1247.4,0.0201,0.04,15.1,12.1,-4.6,1.403,218.8,151.0,56.5,1
64.76,926.0,0.0435,0.073,17.9,8.8,-6.4,2.104,159.2,7294.0,87.2,2
66.86,799.9,0.0171,0.241,11.8,13.4,-5.9,0.0,289.1,12264.0,85.1,2
32.58,592.8,0.021,0.081,35.0,21.5,-10.0,2.112,263.4,169.0,96.1,2
83.41,1482.4,0.0171,0.215,14.7,0.4,-4.0,0.397,263.0,14751.0,86.7,1
82.33,1338.4,0.0139,0.198,12.3,2.1,-3.5,1.253,205.9,10909.0,61.2,0
13.01,222.4,0.0092,0.175,40.6,24.1,-13.8,3.027,39.6,7368.0,65.6,2
100.0,1737.8,0.0085,0.0,1.2,-4.6,2.0,0.427,143.8,8364.0,62.6,0
100.0,1649.8,0.0194,0.0,-0.9,0.2,1.0,0.136,265.7,1815.0,52.9,0
73.71,1240.5,0.0092,0.07,21.3,5.8,-3.1,1.549,132.2,4610.0,40.9,1
79.42,1493.9,0.0118,0.095,21.1,5.6,-4.9,0.93,270.9,11868.0,72.1,1
90.39,1569.3,0.0028,0.0,-0.6,-1.9,-1.6,0.629,44.1,14921.0,90.6,1
100.0,2234.7,0.026,0.0,3.7,-1.4,0.1,0.787,104.1,12281.0,73.4,1
86.81,1401.1,0.029,0.23,13.8,1.8,0.9,0.043,182.0,4815.0,57.2,0
85.64,1571.8,0.0082,0.184,5.5,0.9,-0.0,0.146,193.9,4283.0,94.3,1
87.54,1548.3,0.0632,0.053,5.1,2.7,-0.4,0.267,194.5,10166.0,46.9,1
100.0,1804.3,0.0208,0.0,0.2,4.4,0.6,0.625,130.2,11511.0,80.3,1
100.0,1993.3,0.0071,0.0,0.4,2.9,2.2,0.627,38.7,10819.0,78.7,1
35.16,577.3,0.029,0.049,28.3,14.3,-10.2,0.897,134.1,3194.0,69.2,2
50.04,941.9,0.0375,0.271,29.5,16.8,-7.1,1.331,210.4,13403.0,73.5,2
74.55,1284.4,0.0094,0.143,16.5,10.8,-5.3,0.552,49.0,2732.0,73.5,2
74.05,1955.1,0.0548,0.032,17.0,8.1,-1.7,0.0,208.3,3751.0,99.8,2
65.51,986.4,0.0588,0.086,18.6,9.4,-4.7,1.088,73.8,546.0,49.1,1
100.0,1717.0,0.0014,0.0,-1.7,-1.8,6.0,0.0,35.8,7190.0,92.1,1
52.99,1137.6,0.0374,0.009,16.6,12.6,-9.0,0.876,273.4,3345.0,90.4,2
90.18,1451.2,0.0212,0.0,3.6,5.6,-1.2,0.0,103.2,7120.0,98.9,1
64.51,1221.3,0.0032,0.146,19.0,11.8,-7.7,1.059,216.7,5273.0,84.2,2
72.97,1340.0,0.0823,0.005,19.7,4.2,-4.0,0.0,134.2,8045.0,82.3,2
62.0,926.1,0.0715,0.008,23.8,12.3,-8.7,1.869,109.6,4053.0,50.9,1
87.68,1543.2,0.0008,0.138,15.4,-2.4,0.2,0.318,279.3,9956.0,94.6,1
100.0,2056.5,0.0054,0.0,-7.0,4.9,-3.5,0.209,102.2,9234.0,69.9,0
72.05,1389.4,0.0058,0.223,15.6,3.8,-3.9,0.0,247.3,7970.0,57.6,1
42.98,692.0,0.016,0.022,25.8,17.4,-9.7,1.535,173.3,5956.0,88.1,2
96.11,1812.3,0.0114,0.0,3.0,-1.4,-2.4,0.185,44.7,5918.0,66.2,0
100.0,1491.2,0.0003,0.0,-0.3,0.1,0.3,0.0,252.6,3990.0,51.0,0
79.68,1352.2,0.0208,0.197,14.7,8.7,-2.3,0.176,185.9,13979.0,99.1,1
100.0,1880.9,0.021,0.0,-5.9,-2.1,0.8,0.0,177.1,8981.0,81.8,1
98.59,2099.0,0.0816,0.0,1.3,-3.8,-0.0,0.605,149.8,6215.0,72.2,2
63.79,1239.3,0.0151,0.044,13.8,10.9,-6.6,1.508,69.0,1554.0,46.2,1
0.0,7.7,0.0066,0.036,57.5,30.3,-17.0,2.199,272.8,14044.0,66.6,2
58.14,1278.9,0.0188,0.144,27.8,12.7,-5.5,1.224,259.3,13238.0,92.4,2
42.07,893.0,0.0165,0.052,33.1,18.4,-5.5,1.403,293.2,2580.0,44.6,2
84.31,1737.5,0.0209,0.24,10.7,-0.7,-0.2,0.118,107.3,9564.0,89.0,1
73.7,1476.1,0.0125,0.021,7.8,9.5,-5.3,0.197,109.8,7325.0,85.1,2
71.28,1187.5,0.0005,0.179,21.5,5.3,-5.9,0.61,132.0,8935.0,75.8,2
37.87,786.9,0.0187,0.266,33.7,18.3,-12.2,2.138,229.3,3859.0,58.3,2
100.0,1920.3,0.0042,0.0,-0.0,2.7,0.8,0.103,67.5,10926.0,54.5,0
84.85,1543.8,0.0316,0.046,2.8,4.6,-1.5,0.841,217.2,1991.0,51.6,0
62.24,1170.2,0.049,0.043,35.0,6.8,-6.5,1.133,156.1,1995.0,78.3,2
63.96,865.8,0.0012,0.037,15.0,9.2,-7.6,0.079,141.6,12441.0,90.4,2
79.16,1447.8,0.0182,0.007,13.9,2.7,-2.4,0.0,95.3,986.0,48.9,0
83.11,1317.5,0.0052,0.001,15.1,5.6,-4.2,0.0,297.1,5691.0,77.6,1
100.0,1958.6,0.0286,0.0,1.3,-0.5,1.4,0.433,258.6,4484.0,47.5,0
64.06,1052.4,0.0007,0.623,15.1,8.7,-8.5,1.572,263.8,14173.0,78.5,2
97.67,1545.7,0.0304,0.0,11.7,0.9,-1.7,0.0,233.4,11116.0,65.7,0
88.51,1703.8,0.0024,0.102,8.5,-4.3,-2.1,1.104,206.2,2223.0,83.5,1
36.86,767.5,0.002,0.047,31.2,19.0,-9.4,1.308,58.4,11966.0,56.9,2
100.0,1821.2,0.0117,0.0,-0.2,-2.4,-2.0,0.602,200.0,4302.0,55.2,0
100.0,1557.7,0.0034,0.0,-2.9,5.7,3.3,0.0,264.6,11041.0,57.2,0
100.0,1588.2,0.0126,0.0,-3.7,1.9,-0.1,0.95,232.1,13745.0,72.3,1
76.98,1154.8,0.0239,0.018,11.1,6.6,-7.6,0.963,151.1,10266.0,78.4,1
90.57,1430.7,0.0192,0.0,2.0,4.4,-3.2,0.495,87.5,8726.0,89.0,1
100.0,2154.1,0.0656,0.0,2.6,4.5,1.3,0.0,257.9,445.0,49.7,1
100.0,2171.6,0.0571,0.0,-5.2,-1.1,-0.8,0.768,140.1,13694.0,86.8,2
100.0,1887.3,0.0042,0.0,9.2,-0.7,1.9,0.0,119.1,8077.0,76.5,1
75.7,1230.5,0.0166,0.083,11.8,6.3,-6.5,0.735,188.4,2716.0,88.5,1
100.0,1727.6,0.0087,0.0,-6.8,-3.2,0.7,0.0,121.4,3522.0,66.8,0
53.3,1162.5,0.0663,0.204,29.1,12.5,-9.7,1.545,254.7,8361.0,62.2,1
86.5,2012.7,0.0087,0.011,9.0,1.1,-0.8,1.103,100.6,13866.0,61.4,0
94.31,1846.0,0.0122,0.0,4.2,0.3,-1.3,0.651,93.1,6406.0,47.3,0
32.35,949.9,0.0179,0.406,36.9,19.4,-13.7,2.209,222.1,5351.0,73.7,2
61.0,1106.8,0.0074,0.237,24.2,7.1,-8.5,0.958,119.2,2339.0,97.4,2
92.07,1636.9,0.0135,0.0,6.5,6.2,-4.1,0.0,289.1,2389.0,40.0,0
25.77,457.2,0.0258,0.05,49.5,24.9,-16.6,2.623,142.0,4414.0,90.2,2
75.45,1451.9,0.0205,0.35,9.7,10.7,-1.4,0.829,290.2,4496.0,43.5,0
84.35,1614.4,0.0165,0.006,2.3,6.9,-3.7,0.576,180.5,10929.0,61.2,0
100.0,2018.8,0.0147,0.0,-7.5,-2.9,-2.1,0.783,46.2,4270.0,66.3,0
100.0,1474.1,0.0063,0.0,-8.3,-0.3,0.0,0.008,48.4,1250.0,68.6,0
98.67,1372.0,0.0227,0.0,5.8,-3.3,-0.3,0.0,196.6,12978.0,41.4,0
100.0,1922.0,0.0005,0.0,-3.5,-0.7,-2.6,0.0,254.8,9210.0,44.2,0
47.89,521.1,0.0046,0.024,28.1,15.2,-11.6,0.812,267.7,670.0,62.4,2
87.92,1476.0,0.016,0.008,-0.1,-6.1,-4.8,0.6,80.2,7947.0,61.4,0
98.62,2054.2,0.0046,0.0,7.5,1.9,0.7,0.0,86.6,5273.0,72.2,1
96.2,2013.2,0.0028,0.0,6.9,0.5,1.3,0.0,73.9,14255.0,70.4,0
75.4,1621.6,0.0071,0.058,15.5,2.3,-1.3,1.384,41.0,5812.0,54.1,0
100.0,1693.5,0.0487,0.0,-4.6,-0.6,-3.6,0.073,72.7,15.0,76.4,1
62.61,1135.4,0.0051,0.045,24.9,11.9,-6.0,0.919,173.0,8067.0,55.6,1
93.35,1784.0,0.0029,0.0,-3.0,2.3,0.3,0.669,198.2,6174.0,66.1,0
79.94,1190.2,0.0288,0.042,9.7,6.3,-6.4,0.0,259.4,5983.0,81.8,1
82.85,1305.1,0.0035,0.052,9.4,2.9,-2.8,0.18,121.7,6316.0,80.9,1
59.13,1001.1,0.0048,0.071,28.7,11.7,-5.0,1.226,132.4,7171.0,65.9,2
100.0,2011.6,0.0156,0.0,-7.4,1.5,-2.0,0.0,242.9,12603.0,90.4,1
81.01,1624.6,0.0022,0.073,12.7,5.3,-4.6,0.744,182.5,2116.0,79.6,1
47.73,850.9,0.0136,0.005,25.4,13.3,-9.6,0.095,183.6,4788.0,79.1,2
58.3,1244.2,0.0087,0.012,19.0,18.2,-7.0,1.14,89.5,11160.0,86.2,2
93.65,1684.9,0.0032,0.0,0.8,4.7,0.5,0.23,36.9,7371.0,64.6,0
90.48,1714.2,0.0111,0.0,5.6,5.8,-3.4,0.972,277.2,8263.0,76.9,1
64.55,1311.7,0.0327,0.267,18.6,8.9,-1.9,0.466,53.6,9593.0,82.0,2
68.69,1440.2,0.0125,0.042,8.8,5.5,-5.7,0.0,196.6,10649.0,40.5,1
81.37,1256.5,0.0381,0.105,11.4,7.8,-1.6,0.53,137.5,1021.0,57.3,0
53.39,919.5,0.0224,0.155,18.9,12.8,-5.6,0.03,69.9,3298.0,98.5,2
69.54,1443.9,0.0011,0.051,23.2,9.2,-6.2,0.95,234.3,3514.0,70.8,2
72.39,1219.0,0.0126,0.192,21.5,7.2,-2.7,0.756,142.4,7059.0,86.8,2
98.21,1726.3,0.0256,0.0,8.1,-4.7,-1.2,0.0,281.0,4019.0,60.9,0
100.0,1654.8,0.0174,0.0,-5.8,0.4,0.1,0.0,290.7,6849.0,90.1,1
90.0,1507.3,0.0024,0.214,13.9,-0.3,0.4,0.094,176.1,3916.0,99.3,1
100.0,1686.2,0.0024,0.0,-8.9,2.3,-0.1,0.0,290.8,12960.0,59.4,0
47.52,922.7,0.0157,0.259,33.8,18.9,-10.5,1.449,203.2,14315.0,50.4,2
92.5,1593.5,0.0166,0.0,-3.2,1.0,-3.5,0.797,177.2,14857.0,82.2,1
100.0,1487.2,0.003,0.0,13.3,-1.0,2.2,0.75,52.7,10994.0,87.3,1
93.79,2161.2,0.0088,0.0,12.4,1.9,-1.8,0.475,91.9,11546.0,84.9,1
94.2,1792.6,0.0039,0.0,-0.8,3.9,0.9,0.324,99.8,13252.0,55.0,0
37.21,567.9,0.009,0.018,24.0,15.1,-11.3,2.076,174.9,2263.0,68.1,2
70.16,1439.0,0.0038,0.204,23.5,12.7,-7.3,0.944,138.1,2945.0,56.7,1
100.0,2039.0,0.0421,0.0,0.3,3.6,-2.0,0.0,285.1,11952.0,67.1,0
70.39,1616.4,0.006,0.159,11.7,7.5,-1.7,1.161,124.9,3883.0,76.6,2
51.53,788.4,0.0053,0.031,23.8,16.5,-8.5,1.822,290.5,12418.0,73.1,2
34.66,161.5,0.0163,0.065,36.3,18.4,-14.4,2.217,33.7,705.0,56.2,2
65.91,963.8,0.0147,0.312,16.6,15.4,-6.2,0.0,39.0,11968.0,77.6,2
37.27,757.5,0.0399,0.185,35.3,18.6,-11.6,1.456,177.0,12856.0,63.4,2
100.0,1690.7,0.0083,0.0,12.2,-0.1,-0.0,0.0,64.8,13998.0,85.8,1
99.47,1855.8,0.0123,0.0,-4.7,1.6,-0.1,0.076,72.4,2002.0,72.1,1
89.62,1712.7,0.0391,0.068,2.1,4.6,-1.7,0.077,69.0,13885.0,45.8,0
81.47,1274.9,0.003,0.08,11.2,7.7,-3.6,0.0,123.0,12304.0,99.0,1
72.17,902.8,0.0113,0.32,18.6,11.4,-5.2,0.164,54.4,1328.0,58.7,1
52.05,975.6,0.0086,0.368,21.7,18.4,-5.1,1.708,187.1,11254.0,55.8,1
48.21,785.0,0.0167,0.06,23.4,15.6,-9.5,1.715,218.8,9179.0,45.1,2
100.0,1805.8,0.0204,0.0,-2.5,1.7,-1.5,0.0,132.4,4949.0,57.9,0
36.05,743.0,0.0019,0.111,39.8,18.6,-10.9,1.424,135.0,9945.0,61.2,2
90.21,2077.0,0.0263,0.0,8.1,5.3,-6.5,0.404,247.9,1831.0,89.1,1
51.8,845.8,0.0094,0.023,34.0,20.3,-10.4,0.871,81.1,2077.0,77.8,2
64.54,1336.5,0.0711,0.023,26.3,11.5,-3.9,0.206,51.9,10094.0,67.1,2
100.0,1600.2,0.0079,0.0,-0.4,-1.6,-2.1,0.0,73.3,300.0,85.8,1
100.0,2054.4,0.0017,0.0,1.3,1.7,0.8,0.041,170.2,9081.0,83.6,1
82.75,1495.1,0.0039,0.015,19.1,3.0,-3.0,0.0,216.9,14353.0,55.0,0
100.0,1810.4,0.003,0.0,-3.7,3.6,1.3,0.392,90.1,3911.0,76.7,1
93.09,1835.7,0.006,0.0,-0.1,4.1,-3.2,0.0,104.6,8502.0,44.0,0
100.0,2073.3,0.0341,0.0,2.3,1.9,-0.3,0.0,169.1,7185.0,84.8,1
54.81,1064.8,0.0022,0.011,33.0,10.0,-3.8,1.405,44.7,3017.0,83.8,2
63.59,1159.3,0.0004,0.008,18.9,7.0,-9.1,0.269,172.4,3892.0,73.3,2
80.34,1547.3,0.0177,0.12,19.0,5.8,-2.3,0.844,231.3,10935.0,92.2,1
76.1,1314.0,0.0116,0.004,15.7,4.5,-0.6,0.881,92.6,1930.0,75.6,1
91.07,1438.2,0.0252,0.0,8.1,-1.1,-1.2,0.113,180.3,10439.0,65.8,0
81.63,1303.1,0.0073,0.156,7.7,4.6,-1.7,0.015,64.8,3323.0,96.9,1
83.87,1637.6,0.0371,0.005,9.4,0.7,-2.6,1.0,275.4,12704.0,50.7,0
30.53,577.2,0.0524,0.002,39.8,27.2,-12.1,3.228,282.6,5396.0,50.4,2
70.42,1317.4,0.0016,0.042,9.4,12.8,-3.4,0.031,59.2,48.0,86.5,2
59.18,1261.7,0.0135,0.096,17.9,-0.5,-8.9,1.289,102.6,6619.0,82.5,2
70.08,1175.7,0.0064,0.035,9.8,10.6,-6.0,0.481,271.8,3202.0,59.6,1
82.8,1688.7,0.0088,0.314,16.2,4.0,-2.1,0.0,143.5,14260.0,44.1,0
91.56,1869.4,0.0181,0.0,2.0,0.6,-2.0,0.0,233.8,8973.0,40.7,0
75.56,1470.4,0.0199,0.013,5.5,8.5,-4.4,0.482,194.0,6550.0,85.2,1
84.92,1698.4,0.0261,0.018,7.1,1.0,-2.8,0.426,86.2,618.0,47.9,0
